Year,anticipation count,anticipation percentage,anger count,anger percentage,joy count,joy percentage,trust count,trust percentage,fear count,fear percentage,surprise count,surprise percentage,sadness count,sadness percentage,disgust count,disgust percentage,compound,pos,neu,neg
1965.0,255,5.132850241545894,213,4.28743961352657,2173,43.73993558776167,1882,37.88244766505636,200,4.025764895330113,111,2.2342995169082123,91,1.8317230273752014,43,0.8655394524959743,0.1585421319796951,0.1563502538071067,0.7282385786802031,0.1103502538071066
1966.0,255,5.132850241545894,213,4.28743961352657,2173,43.73993558776167,1882,37.88244766505636,200,4.025764895330113,111,2.2342995169082123,91,1.8317230273752014,43,0.8655394524959743,0.2865729591836733,0.1559285714285714,0.7310357142857141,0.09778571428571425
1967.0,239,3.8937764744216357,215,3.50276963180189,2850,46.43206256109482,2334,38.02541544477028,273,4.4477028347996095,100,1.6291951775822746,118,1.9224503095470837,9,0.1466275659824047,0.2106796019900497,0.14917910447761198,0.7304776119402984,0.10542288557213939
1968.0,255,5.132850241545894,213,4.28743961352657,2173,43.73993558776167,1882,37.88244766505636,200,4.025764895330113,111,2.2342995169082123,91,1.8317230273752014,43,0.8655394524959743,0.16792358974358976,0.14019999999999996,0.7512564102564105,0.1034153846153846
1969.0,255,5.132850241545894,213,4.28743961352657,2173,43.73993558776167,1882,37.88244766505636,200,4.025764895330113,111,2.2342995169082123,91,1.8317230273752014,43,0.8655394524959743,0.18896000000000007,0.14892307692307696,0.7228000000000004,0.1129076923076923
1970.0,255,5.132850241545894,213,4.28743961352657,2173,43.73993558776167,1882,37.88244766505636,200,4.025764895330113,111,2.2342995169082123,91,1.8317230273752014,43,0.8655394524959743,0.2204814070351759,0.14942713567839203,0.7294221105527635,0.1110854271356784
1971.0,255,5.132850241545894,213,4.28743961352657,2173,43.73993558776167,1882,37.88244766505636,200,4.025764895330113,111,2.2342995169082123,91,1.8317230273752014,43,0.8655394524959743,0.11231256544502617,0.13340837696335078,0.7358115183246074,0.1255183246073298
1972.0,255,5.132850241545894,213,4.28743961352657,2173,43.73993558776167,1882,37.88244766505636,200,4.025764895330113,111,2.2342995169082123,91,1.8317230273752014,43,0.8655394524959743,0.14399999999999996,0.138958762886598,0.7283298969072166,0.1172680412371134
1973.0,255,5.132850241545894,213,4.28743961352657,2173,43.73993558776167,1882,37.88244766505636,200,4.025764895330113,111,2.2342995169082123,91,1.8317230273752014,43,0.8655394524959743,0.1406980198019801,0.14239108910891096,0.7176039603960397,0.13006435643564357
1974.0,255,5.132850241545894,213,4.28743961352657,2173,43.73993558776167,1882,37.88244766505636,200,4.025764895330113,111,2.2342995169082123,91,1.8317230273752014,43,0.8655394524959743,0.1677661538461538,0.1501076923076923,0.7289435897435896,0.11580512820512817
1975.0,255,5.132850241545894,213,4.28743961352657,2173,43.73993558776167,1882,37.88244766505636,200,4.025764895330113,111,2.2342995169082123,91,1.8317230273752014,43,0.8655394524959743,0.1938299492385788,0.1436954314720812,0.7407766497461926,0.11556852791878174
1976.0,255,5.132850241545894,213,4.28743961352657,2173,43.73993558776167,1882,37.88244766505636,200,4.025764895330113,111,2.2342995169082123,91,1.8317230273752014,43,0.8655394524959743,0.18245728643216055,0.14016582914572856,0.7396080402010043,0.11015075376884423
1977.0,151,14.51923076923077,103,9.903846153846153,334,32.11538461538462,260,25.0,112,10.76923076923077,36,3.4615384615384617,14,1.3461538461538463,30,2.8846153846153846,0.23389845360824732,0.15431443298969078,0.7399742268041232,0.10572680412371131
1978.0,255,5.132850241545894,213,4.28743961352657,2173,43.73993558776167,1882,37.88244766505636,200,4.025764895330113,111,2.2342995169082123,91,1.8317230273752014,43,0.8655394524959743,0.1504308457711443,0.1418805970149254,0.717318407960199,0.12088557213930352
1979.0,255,5.132850241545894,213,4.28743961352657,2173,43.73993558776167,1882,37.88244766505636,200,4.025764895330113,111,2.2342995169082123,91,1.8317230273752014,43,0.8655394524959743,0.19325714285714285,0.1482906403940887,0.7210886699507387,0.11584236453201971
1980.0,239,3.8937764744216357,215,3.50276963180189,2850,46.43206256109482,2334,38.02541544477028,273,4.4477028347996095,100,1.6291951775822746,118,1.9224503095470837,9,0.1466275659824047,0.19903165829145736,0.15350251256281408,0.7304623115577884,0.11101005025125632
1981.0,239,3.8937764744216357,215,3.50276963180189,2850,46.43206256109482,2334,38.02541544477028,273,4.4477028347996095,100,1.6291951775822746,118,1.9224503095470837,9,0.1466275659824047,0.18437185929648245,0.16174371859296485,0.6992361809045223,0.1239447236180905
1982.0,255,5.132850241545894,213,4.28743961352657,2173,43.73993558776167,1882,37.88244766505636,200,4.025764895330113,111,2.2342995169082123,91,1.8317230273752014,43,0.8655394524959743,0.2096228855721393,0.14608955223880588,0.728502487562189,0.11542288557213935
1983.0,239,3.8937764744216357,215,3.50276963180189,2850,46.43206256109482,2334,38.02541544477028,273,4.4477028347996095,100,1.6291951775822746,118,1.9224503095470837,9,0.1466275659824047,0.14992920792079223,0.13737128712871285,0.7418168316831686,0.12089603960396045
1984.0,255,5.132850241545894,213,4.28743961352657,2173,43.73993558776167,1882,37.88244766505636,200,4.025764895330113,111,2.2342995169082123,91,1.8317230273752014,43,0.8655394524959743,0.15388944723618078,0.14621608040201006,0.7276683417085431,0.12108542713567838
1985.0,255,5.132850241545894,213,4.28743961352657,2173,43.73993558776167,1882,37.88244766505636,200,4.025764895330113,111,2.2342995169082123,91,1.8317230273752014,43,0.8655394524959743,0.17433623188405795,0.15260386473429957,0.7232705314009665,0.1241400966183575
