Year,anticipation count,anticipation percentage,anger count,anger percentage,joy count,joy percentage,trust count,trust percentage,fear count,fear percentage,surprise count,surprise percentage,sadness count,sadness percentage,disgust count,disgust percentage,compound,pos,neu,neg
1965.0,62,6.5194532071503675,24,2.5236593059936907,261,27.444794952681388,187,19.663512092534173,52,5.467928496319663,55,5.783385909568875,286,30.07360672975815,24,2.5236593059936907,0.23634842105263165,0.18732631578947367,0.6925052631578948,0.10964210526315792
1966.0,55,6.030701754385965,24,2.631578947368421,265,29.057017543859647,201,22.039473684210524,37,4.057017543859649,57,6.25,252,27.631578947368425,21,2.302631578947368,0.40261578947368415,0.18532631578947367,0.6885789473684211,0.09443157894736844
1967.0,65,6.7357512953367875,14,1.450777202072539,299,30.984455958549223,201,20.82901554404145,46,4.766839378238342,57,5.9067357512953365,272,28.186528497409324,11,1.1398963730569949,0.37411020408163287,0.17485714285714293,0.6903877551020405,0.10421428571428568
1968.0,72,7.36949846468782,33,3.3776867963152504,271,27.73797338792221,195,19.959058341862846,45,4.605936540429887,62,6.345957011258956,286,29.273285568065504,13,1.3306038894575232,0.24696666666666664,0.15686021505376346,0.722354838709677,0.10996774193548385
1969.0,72,7.164179104477612,29,2.8855721393034823,270,26.865671641791046,209,20.796019900497512,44,4.378109452736319,72,7.164179104477612,281,27.960199004975124,28,2.7860696517412937,0.2555559139784947,0.1670322580645161,0.694247311827957,0.10655913978494626
1970.0,60,5.785920925747348,38,3.664416586306654,295,28.44744455159113,214,20.63645130183221,45,4.339440694310511,81,7.81099324975892,287,27.67598842815815,17,1.639344262295082,0.3822309278350515,0.17660824742268041,0.7005257731958756,0.10223711340206187
1971.0,45,5.154639175257731,18,2.0618556701030926,241,27.605956471935855,194,22.22222222222222,34,3.8946162657502863,60,6.872852233676976,264,30.240549828178693,17,1.9473081328751431,0.31255000000000005,0.16727272727272727,0.7186249999999998,0.10281818181818182
1972.0,65,6.639427987742594,22,2.247191011235955,252,25.740551583248212,208,21.246169560776302,53,5.413687436159346,71,7.252298263534218,286,29.213483146067414,22,2.247191011235955,0.34312307692307686,0.15714285714285714,0.7159120879120878,0.09405494505494506
1973.0,64,5.981308411214954,27,2.5233644859813085,295,27.570093457943923,232,21.682242990654206,58,5.420560747663552,85,7.943925233644859,287,26.822429906542055,22,2.0560747663551404,0.26554897959183693,0.17100000000000004,0.6977755102040816,0.11073469387755103
1974.0,42,4.416403785488959,37,3.890641430073607,256,26.919032597266035,210,22.082018927444793,48,5.047318611987381,62,6.5194532071503675,275,28.916929547844372,21,2.2082018927444795,0.3867161290322581,0.18991397849462358,0.7016021505376346,0.09778494623655916
1975.0,52,5.520169851380043,32,3.397027600849257,271,28.768577494692142,199,21.125265392781316,36,3.821656050955414,64,6.794055201698514,271,28.768577494692142,17,1.8046709129511678,0.3409408602150537,0.1729139784946237,0.7251612903225806,0.1019677419354839
1976.0,63,5.99429115128449,21,1.9980970504281639,275,26.165556612749764,235,22.359657469077067,60,5.708848715509039,88,8.372978116079924,291,27.68791627021884,18,1.7126546146527115,0.49759793814433,0.1769484536082474,0.720639175257732,0.08178350515463914
