Year,anticipation count,anticipation percentage,anger count,anger percentage,joy count,joy percentage,trust count,trust percentage,fear count,fear percentage,surprise count,surprise percentage,sadness count,sadness percentage,disgust count,disgust percentage,compound,pos,neu,neg
2005.0,29,5.88235294117647,19,3.8539553752535496,234,47.46450304259635,177,35.902636916835704,20,4.056795131845842,8,1.6227180527383367,5,1.0141987829614605,1,0.2028397565922921,0.15157551020408155,0.13871428571428573,0.7464795918367347,0.11480612244897963
2006.0,28,6.073752711496746,19,4.121475054229935,215,46.637744034707154,166,36.00867678958785,19,4.121475054229935,6,1.3015184381778742,7,1.5184381778741864,1,0.21691973969631237,0.18203958333333337,0.14079166666666665,0.7427708333333332,0.11651041666666667
2007.0,26,5.842696629213483,17,3.8202247191011236,213,47.86516853932584,166,37.30337078651685,17,3.8202247191011236,5,1.1235955056179776,1,0.22471910112359553,0,0.0,0.22686947368421062,0.15890526315789474,0.7211052631578948,0.12002105263157894
2008.0,25,5.353319057815846,14,2.9978586723768736,218,46.680942184154176,172,36.83083511777302,24,5.139186295503212,11,2.355460385438972,2,0.4282655246252677,1,0.21413276231263384,0.21184020618556706,0.1536907216494845,0.7277113402061858,0.11858762886597939
2009.0,26,6.175771971496437,18,4.275534441805226,204,48.45605700712589,154,36.57957244655582,12,2.8503562945368173,4,0.9501187648456058,2,0.4750593824228029,1,0.23752969121140144,0.2548515463917527,0.15885567010309276,0.7217525773195874,0.1194639175257732
2010.0,22,4.8997772828507795,19,4.231625835189309,212,47.216035634743875,167,37.193763919821826,12,2.6726057906458798,12,2.6726057906458798,4,0.8908685968819599,1,0.22271714922048996,0.21326868686868689,0.1536161616161615,0.7215757575757571,0.12493939393939399
2011.0,26,5.567451820128479,18,3.854389721627409,218,46.680942184154176,166,35.54603854389722,24,5.139186295503212,10,2.141327623126338,5,1.070663811563169,0,0.0,0.2289159999999999,0.1604199999999999,0.7080900000000002,0.13146000000000002
2012.0,22,5.486284289276807,10,2.493765586034913,185,46.13466334164589,150,37.406483790523694,21,5.236907730673317,9,2.2443890274314215,3,0.7481296758104738,1,0.24937655860349126,0.249015306122449,0.1551836734693878,0.7225408163265308,0.1222755102040816
2013.0,36,8.0,10,2.2222222222222223,199,44.22222222222222,170,37.77777777777778,20,4.444444444444445,11,2.4444444444444446,4,0.8888888888888888,0,0.0,0.19151836734693883,0.1679489795918367,0.7041836734693875,0.12791836734693882
2014.0,28,6.572769953051644,8,1.8779342723004695,204,47.88732394366197,157,36.85446009389671,20,4.694835680751173,8,1.8779342723004695,1,0.2347417840375587,0,0.0,0.1678898989898991,0.15003030303030304,0.7305555555555556,0.11943434343434349
2015.0,33,6.8893528183716075,24,5.010438413361169,219,45.72025052192067,174,36.32567849686848,16,3.3402922755741122,6,1.2526096033402923,5,1.0438413361169103,2,0.41753653444676403,0.20885918367346945,0.15696938775510197,0.7108367346938778,0.13220408163265307
